Account id,Account name,Account website,Account domain,Description,Account picture,Size,Last interaction,Creation date,Modification date,Hotness,Last interaction type,Last interaction date,Last email date,Last meeting date,Social profile type,Social profile url,Social profile username,Social profile 2 type,Social profile 2 url,Social profile 2 username,Social profile 3 type,Social profile 3 url,Social profile 3 username,Social profile 4 type,Social profile 4 url,Social profile 4 username,Social profile 5 type,Social profile 5 url,Social profile 5 username,LinkedIn,Twitter,Facebook,Street,Zip/Postal code,City,State/Region,Country,Street 2,Zip/Postal code 2,City 2,State/Region 2,Country 2,Street 3,Zip/Postal code 3,City 3,State/Region 3,Country 3,Street 4,Zip/Postal code 4,City 4,State/Region 4,Country 4,Street 5,Zip/Postal code 5,City 5,State/Region 5,Country 5,Account email,Account emails,Phone,Mobile phone,Home phone,Fax phone,Phone numbers,Tags,Parent account name,Org nummer,Employees,Manager,Note,One liner,Subject mail,monthly cost,SlackThread_id,Need,Status,Pains,reviewSummary,reviewRating,Champion
12905875,BULA AS,,,,https://logo.salesflare.com/065dfcc66b555a765024aa407f445a07--e894fa011703704c64df54316f8f6f06,,2024-02-27 09:57:09,2024-02-27 09:57:09,2026-01-07 13:25:12,,account_created,2024-02-27 09:57:09,,,,,,,,,,,,,,,,,,,,,Prinsens gate 32,7011,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,40555529,,,,40555529,import_2024-02-27_09:50:00,,917961514,17,Renee Bernhardsen Fagerhøi,,,,,,,,,,,
12905874,BANKEN RESTAURANT AS,,,,https://logo.salesflare.com/4c54511fd2f542bfed50495f15a0d88f--16fd92ec23f309c1ac0c07da88d8c617,,2024-02-27 09:57:09,2024-02-27 09:57:09,2026-01-07 13:25:12,,account_created,2024-02-27 09:57:09,,,,,,,,,,,,,,,,,,,,,Søndre gate 4,7011,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,73585520,,,,73585520,import_2024-02-27_09:50:00,,995763931,41,Bernard Saverimuthu,,,,,,,,,,,
12905873,ØREN KRO AS,,,,https://logo.salesflare.com/d93d8d9f54e0c0d136f925b167cad437--9452d90cc3e3579f7c72192b65059de2,,2024-02-27 09:57:09,2024-02-27 09:57:09,2026-01-07 13:25:12,,account_created,2024-02-27 09:57:09,,,,,,,,,,,,,,,,,,,,,Munkegata 19,7013,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,jc@cafelokka.no,jc@cafelokka.no,40000974,,,,40000974,import_2024-02-27_09:50:00,,983988245,15,Øyvind-Andre Lie Hakkebo,,,,,,,,,,,
12905871,VINSJAN AS,,,,https://logo.salesflare.com/036c2bfdf23751bede88d14851c9f036--1a1dbfc4ca602d9683fa71f28f0a0a95,,2024-02-27 09:57:08,2024-02-27 09:57:08,2026-01-07 13:25:12,,account_created,2024-02-27 09:57:08,,,,,,,,,,,,,,,,,,,,,Leiv Eirikssons vei 42,7040,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,kim@level1.no,kim@level1.no,46973944,,,,46973944,import_2024-02-27_09:50:00,,995337401,43,Fredrik Fuglaas-Hahn,,,,,,,,,,,
12905872,SABRURA BAKKLANDET AS,,,,https://logo.salesflare.com/e4f029edc87f4a982db41b65abc3fb6e--d9224415a2b7526229bcdbb5ea7a98f9,,2024-02-27 09:57:08,2024-02-27 09:57:08,2026-01-07 13:25:11,,account_created,2024-02-27 09:57:08,,,,,,,,,,,,,,,,,,,,,Øvre Bakklandet 66,7011,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,46537530,,,,46537530,import_2024-02-27_09:50:00,,917720428,24,Tavan Amina Sharif,,,,,,,,,,,
12905870,CAFE LA BELLE AS,,,,https://logo.salesflare.com/ac65f38262da8c3ed000834069033794--d6fe776d7c8302b9d2b389e7571d4feb,,2024-02-27 09:57:08,2024-02-27 09:57:08,2026-01-07 13:25:11,,account_created,2024-02-27 09:57:08,,,,,,,,,,,,,,,,,,,,,Olav Tryggvasons gate 1,7011,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,73513340,,,,73513340,import_2024-02-27_09:50:00,,983780520,43,Christopher Vrioni,,,,,,,,,,,
12905869,FLIPPER BAR AS,,,,https://logo.salesflare.com/d956cdebe5a291577d32f3c73474a4d3--5ab37290d039dea8b5e0174041ec2ef3,,2024-02-27 09:57:07,2024-02-27 09:57:07,2026-01-07 13:25:11,,account_created,2024-02-27 09:57:07,,,,,,,,,,,,,,,,,,,,,Munkegata 19,7013,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,import_2024-02-27_09:50:00,,922205647,19,Øyvind-Andre Lie Hakkebo,,,,,,,,,,,
12905868,LE BISTRO AS,,,,https://logo.salesflare.com/3baa81843e86bb6662256c0ba48b2d90--864f79e278be52396414845da77d21fb,,2024-02-27 09:57:07,2024-02-27 09:57:07,2026-01-07 13:25:11,,account_created,2024-02-27 09:57:07,,,,,,,,,,,,,,,,,,,,,Munkegata 25,7011,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,73606024,,,,73606024,import_2024-02-27_09:50:00,,988230014,23,Martin Julius Hovdal,,,,,,,,,,,
12905867,SESAM AS,,,,https://logo.salesflare.com/81786a3eb68906487262343cfa1f9cf0--259dc66017628469d0fb3c5606dea8da,,2024-02-27 09:57:06,2024-02-27 09:57:06,2026-01-07 13:25:11,,account_created,2024-02-27 09:57:06,,,,,,,,,,,,,,,,,,,,,Elgeseter gate 1,7030,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,73531033,,,,73531033,import_2024-02-27_09:50:00,,976030788,10,Hasan Nurullah Sahin,,,,,,,,,,,
12905865,HONG KONG PALACE AS,,,,https://logo.salesflare.com/feee9e41a7822a4d92b0b29ef7cef9de--a7c7fb76c8766e8343b97a85670eca59,,2024-02-27 09:57:06,2024-02-27 09:57:06,2026-01-07 13:25:11,,account_created,2024-02-27 09:57:06,,,,,,,,,,,,,,,,,,,,,Fjordgata 45,7010,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,hongkongpalaceas@hotmail.com,hongkongpalaceas@hotmail.com,45906799,,,,45906799,import_2024-02-27_09:50:00,,988271632,25,Tommy Ka Chun Yip,,,,,,,,,,,
12905866,RESTAURANTER I TRONDHEIM AS,,,,https://logo.salesflare.com/19de576634362e5d059afd7b3168bb1a--36ad954a71f024d9b4a8bc77baab30a9,,2024-02-27 09:57:06,2024-02-27 09:57:06,2026-01-07 13:25:10,,account_created,2024-02-27 09:57:06,,,,,,,,,,,,,,,,,,,,,c/o Kleins AS Dronningens gate 38,7011,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,import_2024-02-27_09:50:00,,918461892,12,Helena Margareth Berg Iversen,,,,,,,,,,,
12905864,CRUISE TRONDHEIM AS,,,,https://logo.salesflare.com/c8a4e7a99989672cd167990e20eab8ca--5f243a4558b2341e5c632905b893bd84,,2024-02-27 09:57:05,2024-02-27 09:57:05,2026-01-07 13:25:10,,account_created,2024-02-27 09:57:05,,,,,,,,,,,,,,,,,,,,,Kongens gate 15,7400,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,73500001,,,,73500001,import_2024-02-27_09:50:00,,974345498,27,Fergus Noel Farrell,,,,,,,,,,,
12905863,LILLE LONDON AS,,,,https://logo.salesflare.com/d3d933809c5d0c360ab491f74bbfd314--73604f6e8909b3d72fe8404fcf5db368,,2024-02-27 09:57:05,2024-02-27 09:57:05,2026-01-07 13:25:10,,account_created,2024-02-27 09:57:05,,,,,,,,,,,,,,,,,,,,,Carl Johans gate 10,7410,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,73518095,,,,73518095,import_2024-02-27_09:50:00,,967852546,29,Geir Lima,,,,,,,,,,,
12905862,FOX GRILL AS,,,,https://logo.salesflare.com/db50a0c67259a16e7942426ecf484956--4690a3d923592e709d008b3aba1c04e0,,2024-02-27 09:57:04,2024-02-27 09:57:04,2026-01-07 13:25:10,,account_created,2024-02-27 09:57:04,,,,,,,,,,,,,,,,,,,,,Kvenildmyra 6,7042,TILLER,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,knut@graffigrill.no,knut@graffigrill.no,46467000,,,,46467000,import_2024-02-27_09:50:00,,989711628,13,Knut Westrum Nielsen,,,,,,,,,,,
12905860,CITYHAVEN AS,,,,https://logo.salesflare.com/9364134271b7ea94c36aaa868f310407--7beb96b242c36ece7d2bc3d030c4e2c9,,2024-02-27 09:57:04,2024-02-27 09:57:04,2026-01-07 13:25:10,,account_created,2024-02-27 09:57:04,,,,,,,,,,,,,,,,,,,,,Østre Rosten 28,7411,TILLER,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,administrasjon@norrein.no,administrasjon@norrein.no,72889880,,,,72889880,import_2024-02-27_09:50:00,,957718442,27,Line Rønning,,,,,,,,,,,
12905859,CREDO RESTAURANT & BISTRO AS,,,,https://logo.salesflare.com/868bd33e60fbd606f161148a3fc5af42--5784b0b689979caeafb7eb558e09ab83,,2024-02-27 09:57:04,2024-02-27 09:57:04,2026-01-07 13:25:10,,account_created,2024-02-27 09:57:04,,,,,,,,,,,,,,,,,,,,,Ladeveien 9,7066,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,95437028,,,,95437028,import_2024-02-27_09:50:00,,979969511,27,Heidi Bjerkan,,,,,,,,,,,
12905858,EGON A/S,,,,https://logo.salesflare.com/dc572bf4454b479642d77d584e8a36f6--a8cb7c7be485c4e58fb50df0a9c1b051,,2024-02-27 09:57:03,2024-02-27 09:57:03,2026-01-07 13:25:09,,account_created,2024-02-27 09:57:03,,,,,,,,,,,,,,,,,,,,,Thomas Angells gate 8,7411,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,73517975,,,,73517975,import_2024-02-27_09:50:00,,940383307,39,Chelsie Rebecca Helgesen,,,,,,,,,,,
12905857,TAG RESTAURANT AS,,,,https://logo.salesflare.com/2788242b107aedae433a5891e0f54730--146a0cf19b63c2b34e36ce5e8cb1403f,,2024-02-27 09:57:02,2024-02-27 09:57:02,2026-01-07 13:25:09,,account_created,2024-02-27 09:57:02,,,,,,,,,,,,,,,,,,,,,Thomas Angells gate 12B,7011,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,post@tagrestaurant.no,post@tagrestaurant.no,48850200,,,,48850200,import_2024-02-27_09:50:00,,914967910,47,Mari Garberg Skjerve,,,,,,,,,,,
12905856,KRAMBUA TRONDHEIM AS,,,,https://logo.salesflare.com/838395c23a617754a82d0e5611de2861--fcc920b99022bbaa3ea8d175d3042a56,,2024-02-27 09:57:02,2024-02-27 09:57:02,2026-01-07 13:25:09,,account_created,2024-02-27 09:57:02,,,,,,,,,,,,,,,,,,,,,Krambug 12-14,7010,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,73535253,,,,73535253,import_2024-02-27_09:50:00,,980447359,28,Tonje Blomlie,,,,,,,,,,,
12905855,P-HOTELS BRATTØRA AS,,,,https://logo.salesflare.com/1d8968285617cac006019f1830fec758--e24ba188fc6b88b8ae2e4d478b1579cf,,2024-02-27 09:57:02,2024-02-27 09:57:02,2026-01-07 13:25:09,,account_created,2024-02-27 09:57:02,,,,,,,,,,,,,,,,,,,,,Munkegata 15,7010,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,frode@p-hotels.no,frode@p-hotels.no,73604005,,,,73604005,import_2024-02-27_09:50:00,,997963326,27,Frode Hofstad,,,,,,,,,,,
12905854,FOX GRILL NORDRE AS,,,,https://logo.salesflare.com/9de955af8ae4b9d8a0558f935275074d--6ebb7e898d68d07860ca2feb1cdac7f6,,2024-02-27 09:57:01,2024-02-27 09:57:01,2026-01-07 13:25:08,,account_created,2024-02-27 09:57:01,,,,,,,,,,,,,,,,,,,,,Dyre Halses gate 5,7042,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,import_2024-02-27_09:50:00,,913129210,47,Charlotte Mathisen Waade,,,,,,,,,,,
12905852,FOX GRILL SOLSIDEN AS,,,,https://logo.salesflare.com/71b5d57174b3f7e9ffb60b63d0ab4ff7--e0436e84721a546774bc40daed45683b,,2024-02-27 09:57:01,2024-02-27 09:57:01,2026-01-07 13:25:08,,account_created,2024-02-27 09:57:01,,,,,,,,,,,,,,,,,,,,,Dyre Halses gate 18,7042,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,92442000,,,,92442000,import_2024-02-27_09:50:00,,995008033,39,Charlotte Mathisen Waade,,,,,,,,,,,
12905851,HOTELL BAKERIET AS,,,,https://logo.salesflare.com/4d1d5270a6c30047d4f5930f72cd6b00--11222d8e7d32c9643b833bd51e514ef3,,2024-02-27 09:57:01,2024-02-27 09:57:01,2026-01-07 13:25:08,,account_created,2024-02-27 09:57:01,,,,,,,,,,,,,,,,,,,,,Bynesveien 9,7018,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,47797096,,,,47797096,import_2024-02-27_09:50:00,,915569951,31,Phillippa Jayne Wynne Sandø,,,,,,,,,,,
12905849,QUALITY HOTEL PANORAMA AS,,,,https://logo.salesflare.com/867a40c9db222a6325e622967f5f601a--fe7a7c9159183f5516b98f5a6e067239,,2024-02-27 09:57:00,2024-02-27 09:57:00,2026-01-07 13:25:09,,account_created,2024-02-27 09:57:00,,,,,,,,,,,,,,,,,,,,,Ivar Lykkes veg 1,7075,TILLER,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,q.panorama@choice.no,q.panorama@choice.no,72900500,,,,72900500,import_2024-02-27_09:50:00,,965642021,41,Bjørnar Andre Kristiansen,,,,,,,,,,,
12905850,ANTON TOLAAS AS,,,,https://logo.salesflare.com/41334c5dfda64bcbb46a0fb2f1c05201--326cbe54d574bf70d0f16f68af9ed555,,2024-02-27 09:57:00,2024-02-27 09:57:00,2026-01-07 13:25:08,,account_created,2024-02-27 09:57:00,,,,,,,,,,,,,,,,,,,,,Kongens gate 30,7411,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,73807090,,,,73807090,import_2024-02-27_09:50:00,,916792824,45,Vegard Fagerheim,,,,,,,,,,,
12905848,TÅRNRESTAURANTEN GALAKSEN AS,,,,https://logo.salesflare.com/48682d8e81d99d964c33ec809788bfeb--fc920cda6314af40a36bb854fcf63389,,2024-02-27 09:57:00,2024-02-27 09:57:00,2026-01-07 13:25:08,,account_created,2024-02-27 09:57:00,,,,,,,,,,,,,,,,,,,,,Otto Nielsens veg 4,7411,TRONDHEIM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,73873500,,,,73873500,import_2024-02-27_09:50:00,,948472724,47,Ian Edvard Strand,,,,,,,,,,,
12905847,AMORE STJØRDAL AS,,,,https://logo.salesflare.com/f5eaf3939b287e4540f85a59150fb5b6--ad7e2788c55bcdeb7c9cde5fb7783abf,,2024-02-27 09:56:59,2024-02-27 09:56:59,2026-01-07 13:25:08,,account_created,2024-02-27 09:56:59,,,,,,,,,,,,,,,,,,,,,Kjøpmannsgata 15,7500,STJØRDAL,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,farukergul42@hotmail.com,farukergul42@hotmail.com,74837880,,,,74837880,import_2024-02-27_09:50:00,,987486937,9,Faruk Ergul,,,,,,,,,,,
12905845,HANOFA AS,,,,https://logo.salesflare.com/c82780444b0289e557e1016b91fa83c7--bda573b7fe4847a120d0ebb06332dedd,,2024-02-27 09:56:59,2024-02-27 09:56:59,2026-01-07 13:25:07,,account_created,2024-02-27 09:56:59,,,,,,,,,,,,,,,,,,,,,Kjøpmannsgata 29B,7411,STJØRDAL,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,74828901,,,,74828901,import_2024-02-27_09:50:00,,964733066,19,Odd Kåre Grøtte Mosleth,,,,,,,,,,,
12905844,KVAM MOTELL AS,,,,https://logo.salesflare.com/1e7a986abd007a2ba03a9832cf6a0fa4--b1ec57a9d363330e4a34db4275861d14,,2024-02-27 09:56:59,2024-02-27 09:56:59,2026-01-07 13:25:07,,account_created,2024-02-27 09:56:59,,,,,,,,,,,,,,,,,,,,,Kvam,7732,STEINKJER,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,74149730,,,,74149730,import_2024-02-27_09:50:00,,997088573,6,Katrine Grindberg Guin,,,,,,,,,,,
12905843,SPARBU KRO AS,,,,https://logo.salesflare.com/f6e92e46dfc7493586fbc95564d18f59--0af60219406da6a5e61e206b76afeafc,,2024-02-27 09:56:58,2024-02-27 09:56:58,2026-01-07 13:25:07,,account_created,2024-02-27 09:56:58,,,,,,,,,,,,,,,,,,,,,Steinkjervegen 1207,7710,SPARBU,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,74143860,,,,74143860,import_2024-02-27_09:50:00,,920451349,15,Torben Aune,,,,,,,,,,,
12905842,LILLE ORION STEINKJER AS,,,,https://logo.salesflare.com/be9b60f8cd3e5f5cf9d40b8e96e5e863--bfda3fc678e7d76c3db688cc43485f90,,2024-02-27 09:56:58,2024-02-27 09:56:58,2026-01-07 13:25:07,,account_created,2024-02-27 09:56:58,,,,,,,,,,,,,,,,,,,,,Sjøfartsgata 2,7714,STEINKJER,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,74161500,,,,74161500,import_2024-02-27_09:50:00,,916139616,14,Yavuz Aykut,,,,,,,,,,,
12905841,MALM HOTELL AS,,,,https://logo.salesflare.com/e2e473765fe08277a59ba02858ce6ce9--e289a17453ef5de63dda33295d1f9ac7,,2024-02-27 09:56:57,2024-02-27 09:56:57,2026-01-07 13:25:07,,account_created,2024-02-27 09:56:57,,,,,,,,,,,,,,,,,,,,,Kjerkbakken 2,7790,MALM,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,post@malmhotell.no,post@malmhotell.no,91645727,,,,91645727,import_2024-02-27_09:50:00,,914119472,12,Anne Sund Schjetne,,,,,,,,,,,
12905840,JORDBÆRPIKENE STEINKJER AS,,,,https://logo.salesflare.com/86aba5fb96e43fb3e72ebdc6bcc5fb3c--41184b222d12eb5f769064a89cd3f6b9,,2024-02-27 09:56:57,2024-02-27 09:56:57,2026-01-07 13:25:07,,account_created,2024-02-27 09:56:57,,,,,,,,,,,,,,,,,,,,,Sjøfartsgata 4,7011,STEINKJER,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,74166690,,,,74166690,import_2024-02-27_09:50:00,,992341130,13,Elin Mathisen,,,,,,,,,,,
12905839,ORION PIZZAGRILL AS,,,,https://logo.salesflare.com/69f3d164978f3b7b87f83bf477e1e8c3--4615c843cad18bcfe30e14b84680df28,,2024-02-27 09:56:57,2024-02-27 09:56:57,2026-01-07 13:25:07,,account_created,2024-02-27 09:56:57,,,,,,,,,,,,,,,,,,,,,Kongens gate 15,7715,STEINKJER,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,74165199,,,,74165199,import_2024-02-27_09:50:00,,911760819,25,Fahrettin Aykut,,,,,,,,,,,
12905838,TINGVOLD PARK HOTEL AS,,,,https://logo.salesflare.com/fd34f2201f977743a6bded050e91dc09--61ece69ff37615d84276e8ece339f191,,2024-02-27 09:56:56,2024-02-27 09:56:56,2026-01-07 13:25:07,,account_created,2024-02-27 09:56:56,,,,,,,,,,,,,,,,,,,,,Gamle Kongeveg 47,7725,STEINKJER,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,firmapost@tingvoldhotel.no,firmapost@tingvoldhotel.no,74141100,,,,74141100,import_2024-02-27_09:50:00,,984628110,27,Jon Martin Amdal,,,,,,,,,,,
12905837,ØRLAND KYSTHOTELL AS,,,,https://logo.salesflare.com/7b09c3af0cf04322e9d021e9fb3f5563--d7feed7d5e8bbf85f91247e458a930af,,2024-02-27 09:56:56,2024-02-27 09:56:56,2026-01-07 13:25:07,,account_created,2024-02-27 09:56:56,,,,,,,,,,,,,,,,,,,,,Rådhusgata 10,7130,BREKSTAD,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,post@kysthotell.no,post@kysthotell.no,72513300,,,,72513300,import_2024-02-27_09:50:00,,916078528,39,Hanne Digerås Berg,,,,,,,,,,,
12905836,ORKLA GJESTEGÅRD AS,,,,https://logo.salesflare.com/ff681d51456189248ce021cb9edc616a--5f558141b73915bbcdbd45d21ab108c2,,2024-02-27 09:56:56,2024-02-27 09:56:56,2026-01-07 13:25:05,,account_created,2024-02-27 09:56:56,,,,,,,,,,,,,,,,,,,,,Laksørvegen 23,7300,ORKANGER,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,47754389,,,,47754389,import_2024-02-27_09:50:00,,998549426,5,Rita Storheil,,,,,,,,,,,
12905835,GRILLRESTAURANT BÅRDSHAUG AS,,,,https://logo.salesflare.com/cb984435ea214882fccbf721d96ddf8c--bd2f8c004ec760de55f50f0bae28ad96,,2024-02-27 09:56:55,2024-02-27 09:56:55,2026-01-07 13:25:05,,account_created,2024-02-27 09:56:55,,,,,,,,,,,,,,,,,,,,,Løypstrengen 12,7300,ORKANGER,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,post@bardshaugvegkro.no,post@bardshaugvegkro.no,40412467,,,,40412467,import_2024-02-27_09:50:00,,887192162,25,Tore Ølsholm,,,,,,,,,,,
12905834,CAFE CORNER AS,,,,https://logo.salesflare.com/095bce2a73f44b08dfaa618eadeb3ab1--3956c0cbb921ca06ea965228640b034b,,2024-02-27 09:56:55,2024-02-27 09:56:55,2026-01-07 13:25:05,,account_created,2024-02-27 09:56:55,,,,,,,,,,,,,,,,,,,,,OTI-senteret Tverradkomsten 23,7300,ORKANGER,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,72481090,,,,72481090,import_2024-02-27_09:50:00,,934289668,19,Sissel Midtlyng,,,,,,,,,,,
12905833,OPPLEV OPPDAL AS,,,,https://logo.salesflare.com/0a9f54ea387ada377eca493bc1225a3b--5b0c902df3ab523ea864fbb1c835e18f,,2024-02-27 09:56:54,2024-02-27 09:56:54,2026-01-07 13:25:05,,account_created,2024-02-27 09:56:54,,,,,,,,,,,,,,,,,,,,,Morkelvegen 25,7340,OPPDAL,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,post@opplevoppdal.no,post@opplevoppdal.no,72404180,,,,72404180,import_2024-02-27_09:50:00,,951731994,25,Emily Louise Bakker,,,,,,,,,,,
12905832,MØLLEN RESTAURANT OG PIZZERIA AS,,,,https://logo.salesflare.com/e8c38ef9be699091d91ec9ca072327f6--fae0c93a56ae6e6fc4232e1b8ef90df1,,2024-02-27 09:56:54,2024-02-27 09:56:54,2026-01-07 13:25:05,,account_created,2024-02-27 09:56:54,,,,,,,,,,,,,,,,,,,,,Ola Setroms veg 12,7340,OPPDAL,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,72421800,,,,72421800,import_2024-02-27_09:50:00,,980001466,14,Bilal Kara,,,,,,,,,,,
12905831,OPPDAL UTELIV AS,,,,https://logo.salesflare.com/017e32a1410d268eae15e96db83fbf7e--49eb6c135408e1822e85d7b890a9938f,,2024-02-27 09:56:54,2024-02-27 09:56:54,2026-01-07 13:25:05,,account_created,2024-02-27 09:56:54,,,,,,,,,,,,,,,,,,,,,Aunevegen 1,7341,OPPDAL,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,45252111,,,,45252111,import_2024-02-27_09:50:00,,992058161,23,Tina Elise Lihaug,,,,,,,,,,,
12905830,VERTSHUSET NAMS-INN AS,,,,https://logo.salesflare.com/fb901bd244b68944fc7893aa45eb3f16--dfa8dd16e775d7d73c3f558dc6d51df7,,2024-02-27 09:56:54,2024-02-27 09:56:54,2026-01-07 13:25:05,,account_created,2024-02-27 09:56:54,,,,,,,,,,,,,,,,,,,,,Namsskoganveien 17,7890,NAMSSKOGAN,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,vertshuset@nams-inn.no,vertshuset@nams-inn.no,74334499,,,,74334499,import_2024-02-27_09:50:00,,943032300,22,Anita Berntsen Sæther,,,,,,,,,,,
12905829,CHINA PALACE AS,,,,https://logo.salesflare.com/56f4c8beda0ed16bee395c19b913c295--c7b7d78615a2ca6f555c039b1764b5e1,,2024-02-27 09:56:53,2024-02-27 09:56:53,2026-01-07 13:25:05,,account_created,2024-02-27 09:56:53,,,,,,,,,,,,,,,,,,,,,Carl Gulbransons gate 7,7801,NAMSOS,TRØNDELAG,,Torgallmenningen 3A,5014,BERGEN,VESTLAND,,,,,,,,,,,,,,,,,post@cpbergen.no,post@cpbergen.no,55212838,,,,"55212838, 74270200",import_2024-02-27_09:50:00,,953172178,49,Charlotte Hui,,,,,,,,,,,
12905828,HIMMEL & HAV NAMSOS AS,,,,https://logo.salesflare.com/4729f91f840493c640fd693e9522efd8--c8576a1f81e1b7af54474f782e316be4,,2024-02-27 09:56:53,2024-02-27 09:56:53,2026-01-07 13:25:05,,account_created,2024-02-27 09:56:53,,,,,,,,,,,,,,,,,,,,,Verftsgata 2-4,7801,NAMSOS,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,74272150,,,,74272150,import_2024-02-27_09:50:00,,987559780,14,Kim Vidar Skålbones,,,,,,,,,,,
12905827,KASI INVEST NAMSOS AS,,,,https://logo.salesflare.com/fa811c957b76130b0e85df71a102f542--a236518c85a6f89175fcd708318e1bf2,,2024-02-27 09:56:53,2024-02-27 09:56:53,2026-01-07 13:25:05,,account_created,2024-02-27 09:56:53,,,,,,,,,,,,,,,,,,,,,Kirkegata 11,7800,NAMSOS,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,48514190,,,,48514190,import_2024-02-27_09:50:00,,916524498,10,Silje Merete Sjue,,,,,,,,,,,
12905826,VIVA NAPOLI AS,,,,https://logo.salesflare.com/314d8eded602d41e821b03e2e844f134--bc9bb10b21afbea5d3d904d4901114cb,,2024-02-27 09:56:52,2024-02-27 09:56:52,2026-01-07 13:25:04,,account_created,2024-02-27 09:56:52,,,,,,,,,,,,,,,,,,,,,Sverres gate 17,7800,NAMSOS,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,74275266,,,,74275266,import_2024-02-27_09:50:00,,986120815,12,Zeki Karadag,,,,,,,,,,,
12905825,TINO'S HOTELL OG RESTAURANT AS,,,,https://logo.salesflare.com/d81bcb7d8094202c9157faf51b38345d--121c11219f936e4f4ff41d8ce23fc25e,,2024-02-27 09:56:52,2024-02-27 09:56:52,2026-01-07 13:25:04,,account_created,2024-02-27 09:56:52,,,,,,,,,,,,,,,,,,,,,Verftsgata 5,7800,NAMSOS,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,,,74218000,,,,74218000,import_2024-02-27_09:50:00,,991677690,48,Rune Fausto Fortunato,,,,,,,,,,,
12905824,NAPOLI PIZZARESTAURANT RØRVIK AS,,,,https://logo.salesflare.com/b902d8140657b7178685ec39f19e0fed--9586d8145142c36d4faae09a34ee50f4,,2024-02-27 09:56:52,2024-02-27 09:56:52,2026-01-07 13:25:04,,account_created,2024-02-27 09:56:52,,,,,,,,,,,,,,,,,,,,,Storgata 2A,7900,RØRVIK,TRØNDELAG,,,,,,,,,,,,,,,,,,,,,,lukman_57@hotmail.com,lukman_57@hotmail.com,74391252,,,,74391252,import_2024-02-27_09:50:00,,916264887,10,Lukman Mohammed Tahir Ahmed,,,,,,,,,,,
